Lachen und weinen,2raumwohnung,2001
Pretty Vacant,Sex Pistols,1977
It Feels So Good (Album Version),Twista,1997
Boo Hoo,KT Tunstall,2005
Rock Me Baby - Live,Hound Dog Taylor and The Houserockers,0
(Coming With) Loving on My Mind,Tony Mathews,0
Para Que Recordar,La Billo_ Los MelA3dicos,0
Son of Jack the Ripper,Screaming Lord Sutch,0
Head Over Heels,Sylvia Tosun,2004
Day Old Blues,Kings Of Leon,2004
Joyride,Pinch,0
Just An Illusion,Dave Weckl,1994
Ex's And Oh's (Instrumental Version),Atreyu,0
Chaco (Album Version),Grant Geissman,1993
Our Love Is A Living Thing,Ed Ames,0
Memory,Uphill Battle,2002
Next Year,Foo Fighters,1999
Zai Ai Shang Ni,Jacky Cheung,0
Don't Stop The Music (Streetlight Album Version),DeGarmo & Key,0
I Need Love,Usher,1999
Boca Do Balao / Preta Pretinha / Juazeiro,Moraes Moreira,0
Happens All The Time,The Real Kids,0
The Painter,Rance Allen Group,2006
L'Appart,Patrick Bruel,1991
Frente A Tu Altar,Gran Coquivacoa,0
Give It To Me,Grayson Capps,2006
Take Me Fishin',Tracy Byrd,0
PoesAa De Amor,CafA(c) Quijano,1998
The Coming Of The King,Brian Free & Assurance,0
Nevermind_ It's An Interview,Nirvana,0
She (1997 Digital Remaster),The Misfits,1996
Seventeen,Sex Pistols,1977
If You Don't Somebody Else Will,Carl Smith,0
Up Jumped The Devil,"Clarence ""Gatemouth"" Brown",0
Free Africa,Mighty Diamonds,0
Dodo's Bounce,James Carter,2008
Babylon 5,The London Theatre Orchestra,0
Revolution Action,Atari Teenage Riot,1999
The Hardway,DJ Isaac,0
Skate alone,X-tv,0
The Date ( LP Version ),Scott Weiland,1998
Noche Eterna,Beto y sus Canarios,0
Killer Barracuda,Kris Kristofferson,1995
Sensations,Bravehearts,2003
The Burning Season (Live),Primordial,1998
Did You Get My Message?  (Live From Shubas),Jason Mraz,2007
It's Gonna Be Okay (Original Mix),Robin Fox,0
Give Me That Touch (The Touch Up Mix),Deborahe Glasgow,0
Como Caramelo De LimA3n,2 Minutos,1994
TyAPnnA$? kA$?nnykkA$? hanuriin,Jope Ruonansuu,2002
Let's Seize The Time,Jimmy Cliff,1973
Digitaria,Bill Laswell,1996
Real World,Snowgoons,2007
Liu Zi Zhen Yan,Sammi Cheng,0
Canyon,Vex'd,2005
Who Do You Love,The Kings,0
Teri Nau Ke Paune Teen,Daler Mehndi,2000
Battle Hymn Of The Republic,Mannheim Steamroller,0
Supertouch/shitfit (Bad Brains),Hatebreed,2009
Don't Want To,Lil' Romeo,0
Sparrow (Remastered Album Version),Noel Harrison,0
Dear Friend,Shunza,0
Heartbreaker,Ray Charles,0
Sur L'autre rive,Annie Blanchard,2007
The Beginning (Giro E Giro Mix),Seal,1991
(Et puis) Elle allait,"La BergA""re",0
Each Time I Think Of You,CoCo Lee,0
What's Love Got to Do With It,The Chap,2008
Guard Your Grill (LP Version),Naughty By Nature,0
No Stopping Us [Eagles Ballroom Live Version],Jason Mraz,0
Take This Trail Trip Beside Me (The Best Of Janet Paschal),Janet Paschal,0
Joe Sent Me,Vanessa Daou,0
Amigo mAo,Memphis La Blusera,2001
All My Life (LP Version),Venice,1990
Beginner's Luck,Frank Chacksfield,0
Poultry in the Parlour / Rolling the Ryegrass,SA(c)amus Egan,0
Terminus,Photek,2000
The Windsor Tap Recap,Cotton Candy,0
The Devils Crown,KRS-One,0
Rock Me (Live In Boston_ 1970) (1st Show),The Doors,0
Rock Star,Agnostic Front,1999
Life In Line,The Last Days Of Jesus,2004
De Mi Enamorate,Dyango,0
A Man Holdin' On (To A Woman Lettin' Go),Ty Herndon,1998
The Captain,The Knife,0
Still Waters,Chris Jagger,0
Better Love Next Time Part 2,Jimmy Witherspoon,0
Tibetan Turquoise (World),R. Carlos Nakai,0
Get it Right,A-FS,0
Best Friends,Kieran,0
Ship in a Painting,Gabriel Yared,2007
Superfly (Single Mix Version),Curtis Mayfield,0
Don't Say Goodbye (Album Version),REX ALLEN JR.,0
Cumayon,Jimmy McGriff,0
"Because You Loved Me (Theme from ""Up Close and Personal"")",CA(c)line Dion,1996
The Golden Sea,Danny Davis & The Boys,0
Mean Machine (Remastered LP Version),Sugar Ray,2005
My Little Girl,The Jeff Healey Band,1988
Tha Mino Pia Sto Parelthon (2005 Digital Remaster),Dakis,0
Pop dat shit,DJ Omega,0
Kimisou Palikari (TH' Allaxi To Feggari) (2004 Digital Remaster),Viki Mosholiou,0
Show Me Your Teeth (Radio Edit),Year Long Disaster,0
Digital [Live at Birmingham University] [2007 Re-mastered],Joy Division,0
Bite Back,The All-American Rejects,2005
Jesus Is Coming Soon,Blind Willie Johnson,1989
A Nadie Le Interesa Si QuedA!s AtrA!s (Total Que...),Vox Dei,1974
Tearing Everyone Down,Anti-Flag,1998
Roadrunner / My Generation,Tony Ashton & Friends,0
Near The Cross,Dorothy Norwood,0
Plasma (Album Version),Sinch,2002
Cop It,MIMS,2007
You Move Me,Rick Astley,1987
Can I Get A Witness,RUN-DMC,1993
Left For Dead (Album Version),Chimaira,2005
Zapando Con La Gente,Sui Generis,1975
The Obsession,The James Taylor Quartet,2003
In The Rain,Pedro Luis e a Parede,1997
Need (LP Version),Cindy Morgan,0
A Good Life,Joe Grushecky,0
In This Windy Old Weather,The Clancy Brothers;Tommy Makem,0
Till The End Of The Day (Alternate Mix),Big Star,2009
Three Romances_ Op. 22: III,Double Image,0
Morse,Gorki,0
Makin' Believe,Kitty Wells,1990
Eriatarka,The Mars Volta,2003
Adelante,Isabel Pantoja,2002
Shaggy Dog Songs,The Highwaymen,0
Trust In The Lord,Lynn August,0
Why Do I,FFH,2000
Get It Together,Beastie Boys,1994
San Geng Ye Ban,Sandy Lam,0
Tora,POLINA,0
02'-15',Karlheinz Stockhausen,0
No Escapin' This,Beatnuts,0
Make It With You,Sugar Minott,2007
Permanently Lonely,Billie Jo Spears,0
Left Alone...,Philip Glass,2007
Baby (LP Version),Prince,1978
Abandonada / Blancas azucenas,Sierra Maestra,1992
Been a Long Time (feat. Paula B) [Club Radio],Nicola Fasano,0
I'm Living In Canaan Now,The Perrys,0
The Suit,Public Image Ltd,1979
It's Alright,Jennifer Clarke,0
Sunday Driver  (LP Version),The Gufs,0
Schitzo,brokeNCYDE,2008
If Every Day Could Be Christmas,Richie McDonald,2009
Le Chagrin de Coco,Alexandre Desplat,2009
This Is Where It Ends (Album Version),Barenaked Ladies,1996
A Brief Moment In The Sun,Nightswimmer,0
Heaven Stood Still,Mink DeVille,1980
All I Ever,Ms. Dynamite,2002
Rafaniello,99 Posse,1992
Devil Pickney,Sugar Minott,0
Noe Cuando El Diluvio (Sevillanas Biblicas),Rocio Jurado,0
Put Him Out,Ms. Dynamite / Bounty Killer,2002
You're Laughing Now,Jazz Gillum,1997
Who In the World (Album Version),Babbie Mason,0
"Pli Selon Pli (""fold according to fold"")/IV.  Improvisation sur MallarmA(c) III",Pierre Boulez,0
Quarter P.O.D.,Assassin,0
Set The World On Fire,Britt Nicole,2007
Red River Falling /O rubor sanguinis,Richard Souther,0
Sometimes (LP Version),Doug Sahm,0
Girl by the Lake,Max Stalling,0
Is It A Sin,Deepest Blue,2004
Parchman Farm (LP Version),Cactus,0
Hello,Jan Wayne,2010
Under The Bayou Moon,Bob Cheevers,0
What You Gonna Do - Original,Chris Farlowe,0
A Closure in Infinity,Goatwhore,2003
With Tears In My Eyes,Wesley Tuttle,1992
He Wasn't Man Enough,Toni Braxton,2000
Simple Communication,Jimmy Riley,0
2.000 Kilometros,David Summers,1998
When Jesus Comes Calling For Me,Dolly Parton,1998
It's All Because,Smash Palace,0
Aloha,Brice Kapel,0
Dik N Ballz,DJ Deeon,0
Sporting Life Blues (Album Version),J.J. Cale & Eric Clapton,0
Man Man,Jacky Cheung,0
Panama (Album Version),Van Halen,0
Revival In The Land (Album),The Nelons,0
In My Dreams,Lionel Richie,2004
From The Ritz To The Rubble,Arctic Monkeys,2004
The Tarnished Angels (remastered),Fehlfarben,1991
I'm So Happy Now (Single Version),The Rascals,0
My Friend the Blind,Workhorse,2007
I Say No,Mighty Diamonds,0
Ti Patheno,Yiannis Tassios,0
Sera Cuestion De Conversar,Leonardo Favio,0
Dirty Dancer  (LP Version),MICHAEL WHITE,0
Ali Ba Ba,Jackie Edwards,0
Down South,Sophie Tucker,0
Always And Forever (Bff)  (Power Album Version),Raze,0
A Burrinha,Quinteto Violado,1999
Yiri Yiri Bon,Ricardo Lemvo,1997
Keep The Change,Joe Bataan,2005
China,Tito Puente,1972
Evil Woman,Spooky Tooth,1969
Just in time,Larytta,0
Kyrie Eleison,Jane Winther,0
Isabel,Juana Molina,2004
We'll Learn,Kuba,0
O Smaba Que Eu NAPSo Fiz,Reginaldo Bessa,0
How Many More Years (LP Version),John Hammond,2002
Lo,Brice Kapel,0
Trouble in Mind,Rick Ross,0
Bolivian Surf,Bersuit Vergarabat,1996
Anvi Viv?,Patrick St-Eloi,0
Preparation,Vangelis,2004
From the East,Charles Williams,0
Calla,Mazz,0
Abstracto,Catupecu Machu,0
I See You,Grayson Capps,2005
Ugly MF,Asure,0
Dr. Bernice,Cracker,1992
Cuycha,Jorge Alfano,0
And This Too Shall Pass,Stefon Harris,0
Quiere Novio,D.A.R.,0
In His Name,White Heart,0
Love Ain't Nothing But a Business Goin On,Junior Parker,0
The Cross That Bears His Name,Cheri Keaggy,1994
Take It,Cassidy,0
You Made Me The Thief Of Your Heart,The Shamrock Singers,0
Irresistible,Jessica Simpson featuring Lil Bow Wow,2001
Take The Veil Cerpin Taxt,The Mars Volta,2003
On Fait Ce Qu'on Peut,Uman,0
Tumble Down,Burning Spear,1991
I Gave You Everything,Irma Thomas,0
Meditacao,JoAPSo Gilberto,0
For The Singer Of R.E.M.,fIREHOSE,0
Ballad In Urgency,The Black Crowes,1994
Electro nicpig,Electronic pig,2005
Mermaid,Grayson Capps,2006
Come Out Into The Open,Neil Innes,1995
1. Allegro,Eduardo Fernandez / Norbert Blume / English Chamber Orchestra / George Malcolm,0
Stop! [Demo],Jane's Addiction,0
Don't Upset The Rhythm (Go Baby Go),Noisettes,2009
On The Rhyme (Featuring DJ Pete Miser),Pete Miser,0
Il Y A Des Anges,Line Renaud,1994
Movin On,Katie Armiger,0
Si Tu Veux Le Savoir,Marc Lavoine,1995
Alright_ Alright_ Alright,Mungo Jerry,0
Zi You Zi Zai,Stephy Tang,2006
Burma Diginin Eger Er,Grup Knar,0
Long Live The Party,Andrew W.K.,2003
If You're A Viper (LP Version),Jim Kweskin,0
L4-L5,Amilcar,0
Sfm,Basement Jaxx,2001
Hawaii Blues (Album Version),Commander Cody And His Lost Planet Airmen,0
Heaven's In New York,Wyclef Jean,2007
Screen Kiss,Thomas Dolby,1984
Long Distance Moan,Blind Lemon Jefferson,2007
Oh Serena,The Distillers,2000
Miserere: XVII. Quoniam Si Voluisses,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0
Bateu No Paladar,Moraes Moreira,0
All Shook Up,Smidi Beats,0
Bad Influence,The Robert Cray Band,1983
Como Boomerang,Juan Carlos Baglietto,1986
Quand j'improvise sur mon piano,Jacques Higelin,1973
How Ya Like Me Now,Kool Moe Dee,1987
Lemons_ For Kevin,Alternative TV,1994
Ihmisen Lento,Indica,0
Walking in Faith_ Reprise,Danny Wright,0
Tha Stand,Bad Azz,1998
Knight -> King 4,Pagan Wanderer Lu,2006
Up On The Roof (LP Version),Little Eva,0
Nostradamus,Eduardo Dusek,2000
Linda mariposa,Alfredo GutiA(c)rrez,0
Miss Ohio's Nameless,Why?,0
Get Down,Amil,2000
Musical 69,Pepper,2008
Say Say Say (Waiting 4 U) (Tocadisco's Not Guilty Remix),Hi-Tack,2006
Keep on dancin' (Last man standin'),Alex Gopher,0
Dido,KA(c)kA(c)lA(c),2001
Steel Guiter Stomp,Hank Penny,2008
I Don't Want Your Love,Dealership,2004
Three Little Fishes,Frankie Howard,0
Submit,Freakhouse,0
Rocket,The Smashing Pumpkins,1993
Belle Isle Players,Starski and Clutch,0
Hard Times (feat. Floyd Jones),Sunnyland Slim,0
Abilene,The Highwaymen,0
Amor Siciliano,Juan Carlos Baglietto,0
Passin' The Faith Along,Gaither Vocal Band,0
Where Do The Children Play? (LP Version),Big Mountain,0
A Simple Desultory Philippic (Or How I Was Robert McNamara'd Into Submission),Simon & Garfunkel,1966
No Buts - No Maybes,Professor Longhair,1993
Junkies 1984,Kommunity FK,0
Wake Me Up,Richi M.,1998
Come On (Pt. III),Stevie Ray Vaughan And Double Trouble,0
Three Wheel Cadillac,Foghat,1983
Cattle Call,Slim Whitman,1993
Voices Of Other Times,Brian Auger's Oblivion Express,1999
Crow Killer,Unearth,2008
Dance,Tim Hughes,2007
A Little Louder,DJ Icey,2003
Misty,King Curtis,0
Locust Street (Album Version),The Black Crowes,0
The Main Thing (LP Version),Scott Krippayne,0
Ayer,El Gran Silencio,0
Sinnloz/ Anakonda (live),Der Moderne Man,0
Kudian Kudian,Babbu Maan,0
Prick For President,Yuppie Pricks,0
Ave Maria,Erik Berglund,0
Supercuts,Rodney O & Joe Cooley,1995
Annie's Angle,Mando Diao,2004
Explode (Instrumental),The Hit Factory,0
Dal labbro il canto,RamA3n Vargas,0
You Are Always On My Mind,Barbara Jones,0
Dreidel_ Dreidel_ Dreidel_ Dreidel!,Schoolyard Heroes,0
Waheera,Arturo Sandoval,1995
The All-Ireland,Christie Hennessy,0
Port now!,Sirka Ragnar,2007
All at sea,Richard Walters,0
Sixth of June,It Dies Today,2007
El Gallo Y La Vaca,Richie Ray & Bobby Cruz,2005
Goofus,Les Paul_ Mary Ford,0
Second Chances feat. Bilal & Darien Brockington,Little Brother,2010
To Diazigio,Vaggelis Perpiniadis,0
"Les Corps Glorieux (7 Visions De La Vie Des RessuscitA(c)s) (1939) : VII Le MystA""re De La Sainte-TrinitA(c)",Olivier Messiaen,0
Travellin' On,Charlie Byrd Trio,0
Flowers On The Wall,Herb Alpert And The Tijuana Brass,0
Family Galaxy,Tim Exile,2009
Fall In Love,Glen Ricks,0
Autores Anonimos,Chango Spasiuk,1998
Gullveig,Black Messiah,2009
Motorcycle girl,Eric Burdon,2004
Reckoning (Album Version),unloco,2001
Festival Of Love,Gene Chandler,1994
You Were On The Right Street,Little Milton,0
I Wouldnt Change A Thing,Bobby Vee,0
Halloween II,The Misfits,1981
Garbage Dump,GG Allin,1999
Zuo Li Bu An,Tanya Chua,0
Cutting Edge,The Cutting Edge,0
Father John Macleod's Jig,Natalie MacMaster,1999
Please Come Home For Christmas**,Southside Johnny Lyon,0
Please Listen To My Demo,EPMD,1989
Lo and Beholden,Patti Smith,2000
Caray! (con Loquillo_ directo Enjoy 07),Jaime Urrutia,0
Pennies From Heaven,Dean Martin,1997
31 - 40,Danny Diablo feat. Puerto Rican Myke,0
When Tomorrow Hits (Album),Mudhoney,0
Take The Long Way Home,Faithless,1998
Blood Will Fall,Demonbreed,0
Train_ Train (LP Version),Blackfoot,0
Come On Shake My Feelin',Smiley,0
Deep Blue Sea (Daniel Rossen home recording),Grizzly Bear,2008
Garfield - A Tail Of Two Kitties: Mirror Dance,GARFIELD,0
Ammohostos,George Dalaras,0
Vals '89,Manolis Famellos & I Podilates,0
Rapture (Us Disco Version) (1999 Digital Remaster),Blondie,0
In the Wordless Chamber,Emperor,0
Un Petit Cabanon Pas Plus Grand Qu'Un Mouchoir De Poche,Darcelys,0
La vA(c)ritA(c),Annie Blanchard,2007
Ghost of the Ocean (Live),Uriah Heep,0
Belly Dancer (Bananza) Remix ft. Kardinal Offishall,Akon / Kardinal Offishall,0
Me Recuso,Gal Costa,1977
The frog song,Alain-FranASSois,0
Lametavolante,Facto Delafe y las flores azules,2005
Old Shep,Red Foley,1936
Azzurro,Jaime Urrutia,2005
Bullet Proof ... I Wish I Was (Acoustic),Radiohead,1995
Petticoat,The Weegs,0
Sometimes I,Plasmatics,1979
Un ballo in maschera (2002 Digital Remaster)_ Act 2: Oh_ qual soave brivido (Riccardo/Amelia),Maria Callas/Giuseppe di Stefano/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,0
Je me sens libre,Yvette,0
Compatible,Tanika Turner,0
How Bad Do You Want It,Mark Wills,2003
Ole Ola,Grupo Batuque,1998
Cuts (Bobby's Still In Williamsburg),Computer Paul,0
I've Got A Thing About You Baby (Album Version),Tony Joe White,0
Moore Street Girls,The Elders,0
Miserere: IV. Quoniam Iniquitatem,Dan Shen_ Gruppo Vocale Cantemus_ Ensemble Airone_ Luigi Marzola,0
Bad,Tomash Gee,0
Estar Junto A Ti (Angel),Yuridia,0
Le Pull Over,Gloria Lasso,0
Speak Softly,Claw Hammer,0
Slivery,The Weegs,0
A Song For You (Feat. DMX and Chris Notez),Bizzy Bone,0
On My Own (LP Version),Debra Laws,0
Alter Mann,Der Plan,0
Get F#%ked Up,Chapta_ Stage McCloud_ SupaStarr & Tony Manshino,0
Arabian Night,The Monroes,1983
Why_ Now Baby?,Red Stick Ramblers,2000
The Wind (Tears For You),Cece Winans,1998
(The Grave Prelude),Mobb Deep,1995
Losing Love (DJ Wout Remix),Milk Inc.,1999
Ooh Wee Baby,Doyle Bramhall,2007
All das mag ich,AI-TIEM,1993
Three Times Seven,Doc & Merle Watson,0
Owner Of My Heart (Album Version),Sasha,0
Navicularia,BerrogA1/4etto,0
Good Girls_ Bad Guys,DMX / Dyme,1999
Janus (Riff Monster - topical),The Gone Jackals,0
Jesus Can Work It Out,The Jackson Southernaires,0
Bartholdi's Dream,William Goldstein,0
Rock America,Danger Danger,1989
Wy Wouldn't I,Legacy Five,0
Givin' My Love,Clay Crosse,0
Don't Panic,Coldplay,1999
My Soul Is Gonna Live With God,Josh White,0
Sheds And Weeds (Barracos E Arbustos),JosA(c) Roberto Bertrami,0
Hunter,30 Seconds To Mars,2005
CancA!o Do Amor Demais,Elizete Cardoso,0
Runnin' Away,Eddie Money,1983
El Terror,Orquesta Harlow,0
Like Dylan In The Movies,Belle and Sebastian,1996
Who Can Handle Me Is You,Little Milton,0
Bamboo Blue,Steven Halpern,0
MY CONSOLATION (LP Version),Silverstein,2006
All My Senses,Mando Diao,2004
Tatter Jack Walsh,The Russell Family,0
Ojos AsA,Shakira,1998
How U Want It?,Ya Boy,0
The Think Drink Theme,The Harvey Averne Dozen,1967
Spin (Album Version),Taking Back Sunday,2006
Lose This Skin,The Clash,1980
Run's House,RUN-DMC,1988
Ethiopian Serenade,Mystic Revelation of Rastafari,0
RA(c)jouissance [I'll Cry Instead],Joshua Rifkin,0
Latinas,Flora Purim,1994
The Kingdom - Titles,Danny Elfman,2007
Drunken's Man's Dream,Suzy Thompson,0
No Sympathy For Fools,Behemoth,2002
Katie,Mary Black,1987
Dangerous Dance,Dolores Keane,0
I Am Your Mother Too,Keb' Mo',2001
Cabide,Mart'nA!lia,2006
Dogs,George Lopez,2003
21st Century Time Bomb,Opiate For The Masses,2008
Exodus,Quincy Jones,1988
Bitesize - Electro Beats Mix,Ministry of Sound,0
C30 C60 C90 Go,Bow Wow Wow,2003
La Machine,Pascal Obispo,2006
No tendrA!s casa,Kamelo Punto Semos,0
Harlem Nocturne,Les Brown,2007
Think About Me,Sister Hazel,1997
Moonlight Lover,Barbara Jones,0
Get Away,Rooney,2007
Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version),8Ball & MJG,2007
Les Corps Glorieux: III. L'Ange aux parfums,Timothy Byram-Wigfield,2002
Nevada's Grace (Album Version),Atreyu,2004
Top Of The World,Jazz Crusaders,0
Bedtime Story (Album Version),Madonna,1994
This Little Child (Brown),Scott Wesley Brown,0
Pass The Earplugs,Ashes to Ashes,0
Silent Night_ Holy Night! (Album Version),Faith Hill,2008
Crappy Shop (50 Cent Diss Track),Forensics,0
Fortune Teller,The Rolling Stones,1963
Metamorphosis,Amoral,2001
Ebb Tide,Tony Martin,0
Way Way Back,Kool Moe Dee,1987
Spanish Fly,Fudge Tunnel,1991
Southern Fried,DJ Nasty,0
Africa,Dusminguet,1998
The Way I Loved You,Taylor Swift,2008
The High and The Mighty,Roger Williams,0
Je n'irai pas ailleurs,France D' Amour,0
Ya Got Me,Nancy Walker,0
All In A Day (Live @ The Troubadour_ LosAngeles),The Paul Butterfield Blues Band,0
The Passion (Regular),Aeoliah,0
Where in the World,Tony Martin,0
Domino,Kiss,0
Love the One You're With,Glen Washington,0
Dedicado,Miguel Gallardo,0
Just One Of Those Things,Dionne Warwick,0
Keep On Doing What I'm Doing,The Jackson Southernaires,0
To Your Arms of Love,Jah Cure,2007
...and Heavens Cried Blood,Swallow The Sun,2009
Tobacco Spit,Bare Jr.,1998
Eu E Meu Coracao,JoAPSo Gilberto,1991
Twerk (feat. Yo Majesty),Basement Jaxx,2009
Sleepwalker,Nightwish,2000
Finding My Way,Stanley Clarke & George Duke,1990
Creepshow Remixes (Soul Of Man Mix),Plump DJs,0
Comme Toi (Live),Jean-Jacques Goldman,1991
Go Now - Original,Dennis Brown,0
There Will Come A Day (Album Version),Faith Hill,2001
Exiliado En El Lavabo,Estopa,1999
Fell In Love Today,Lee Michaels,1968
Voices Inside My Head,The Police,1980
Kalanta,Despina Vandi,0
Everafter,Mark Feldman_ John Taylor_ Anders Jormin_ Tom Rainey,0
Nehi Mamma Blues,Frank Stokes,1995
Living Again,John Wesley Ryles,0
Where Is The Love?,Bobby Broom,0
Farther Along (Favorite Hymns Sung By The Homecoming Friends Album Version),Bill & Gloria Gaither,0
Presenting The Eight Wonder Of The World,Max Steiner,1993
La Alegria Del Batallon,Alfredo Kraus,0
The Same God,Carman featuring Commissioned & The Christ Church Choir,0
Rappin' About Rappin' (Uh-Uh-Uh),Junie,0
Walls Of Jericho (Album Version),Freddie McGregor,0
Ultra-Funk,Los Amigos Invisibles,1998
In The Midst,Byron Cage featuring Tye Tribbett,0
Sacred,Moonspell,1997
You Turn Me,Vickie Winans,2008
It's All Wrong_ But It's All Right,Dolly Parton,0
Nomades Monades,Frederic Galliano,1997
Hidden Sun,Room 5,2003
Hold On Tight,Lambda,1996
The Last Stand,Statues,2006
Mosquito Coil,Zeromancer,2003
The Planet (Explicit),Gang Starr,1994
Rain Love,Al Denson,1999
Buck's Going Downtown (Album Version),Buckwheat Zydeco,0
Trio (1932)_ Movement 3: Moderato,Strata,2004
Lip Smacker,Poncho Sanchez,2004
Heavy Like Sunday,Leona Naess,2008
Dance Into The Light (LP Version),Phil Collins,1996
Un Res Pyr,Roger Subirana,2002
NE Thang,Natural Elements,0
Standing Knee Deep In a River (Dying Of Thirst),Kathy Mattea,1992
Se Puede Salir,Vilma E Vampiros Palma,1995
I'm Gonna Move To The Outskirts Of Town - Live,Albert King,0
Comerte A Besos (Bachata Version),Frankie Negron,0
The Munster Cloak,Seamus Egan,0
Sweet And Lovely,Tiny Tim,0
Intro / Time For Some Action,N.E.R.D.,2008
The Hood Comes First (LP Version),Naughty By Nature,1993
Fabrication,React,0
Das GelA1/4bde,Tresenlesen,1998
Jack's Lament,The All American Rejects,2008
Drowning In Public Approval,Malefaction,0
Appapas Del Calabar,Los Van Van,1999
I'm On My Way Blues,Washboard Sam,0
Side Street,Viktor Krauss,0
Chocolate Squirrelador (Album Version),Dan Cummins,0
Cadillac Walk (Album Version),Willy DeVille,2009
Aguas Claras De Olimpos,Pescado Rabioso,1973
